Unix Time (s),Test Time (h),Air Temp (C),RH (%),Surface Temp (C) ,Cond Lo Freq (S) ,Cond Hi Freq (S) ,Galv Corr 1 (A) ,Galv Corr 2 (A) ,Tot Cond Lo Freq (C/V),Tot Cond Hi Freq (C/V),Tot Galv Corr 1 (C),Tot Galv Corr 2 (C)
1723004700,5561.416667,16.44,88.41,16.72,0.01025,5,0.01,0.01,4.956251,423.800208,5.29766,0.408131
1723006500,5561.916667,17.27,86.84,17.49,0.01025,5,0.01,0.01,4.95627,423.800208,5.29766,0.408131
1723008300,5562.416667,17.91,84.57,18.15,0.006492,5,0.01,0.01,4.956285,423.800208,5.29766,0.408131
1723010100,5562.916667,18.45,84.39,18.71,0.006568,5,0.01,0.01,4.956297,423.800208,5.29766,0.408131
1723011900,5563.416667,19.11,81.08,19.3,0.005791,5,0.01,0.01,4.956308,423.800208,5.29766,0.408131
1723013700,5563.916667,19.96,77.57,20.05,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723015500,5564.416667,20.84,74.89,20.93,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723017300,5564.916667,21.43,70.28,21.63,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723019100,5565.416667,22.31,66.87,22.43,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723020900,5565.916667,24.36,59.22,23.99,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723022700,5566.416667,25.75,53.31,25.89,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723024500,5566.916667,25.25,52.69,25.38,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723026300,5567.416667,26.08,48.56,26.09,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723028100,5567.916667,27.77,46.87,27.35,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723029900,5568.416667,28.38,43.84,28.4,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723031700,5568.916667,28.62,40.99,28.54,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723033500,5569.416667,33.26,32.27,32.53,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723035300,5569.916667,49.19,15.8,45.44,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723037100,5570.416667,44.06,18.84,43.76,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723038900,5570.916667,37.32,26.01,38.18,0.005,5,0.01,0.01,4.956313,423.800208,5.29766,0.408131
1723040700,5571.416667,34.93,29.53,35.02,0.005,5.081,0.01,0.01,4.956313,423.804781,5.29766,0.408131
1723042500,5571.916667,34.85,30.04,35.37,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723044300,5572.416667,36.94,27.26,35.57,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723046100,5572.916667,35.53,28.73,36.17,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723047900,5573.416667,30.8,37.84,31.8,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723049700,5573.916667,33.55,32.8,33.14,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723051500,5574.416667,30.24,38.03,30.54,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723053300,5574.916667,29.18,39.64,30,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723055100,5575.416667,26.82,46.26,27.79,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723056900,5575.916667,24.85,51.26,25.99,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723058700,5576.416667,23.58,55.82,24.67,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723060500,5576.916667,22.63,60.9,23.68,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723062300,5577.416667,21.97,62.66,22.95,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723064100,5577.916667,21.57,64.28,22.43,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
1723065900,5578.416667,21.13,66.01,22.05,0.005,5,0.01,0.01,4.956313,423.809354,5.29766,0.408131
